-1.929948459349964285e+00 -3.515783710529835626e-01 1.000000000000000000e+00
9.365420478381185632e-01 -3.548323392610778226e-01 -1.000000000000000000e+00
-2.726525469738945162e+00 -6.768970620999039678e-01 1.000000000000000000e+00
1.791984418634504195e+00 5.015075312444764455e-01 -1.000000000000000000e+00
-1.319432917554101081e+00 1.316389023674302827e-01 1.000000000000000000e+00
2.836379907547445178e+00 7.415375149191801851e-01 -1.000000000000000000e+00
-4.104357076536462312e-01 5.838821275755524676e-01 1.000000000000000000e+00
1.980835740861193184e-01 -3.266494457995557932e-01 -1.000000000000000000e+00
-1.089371216726874314e+00 5.733166928693812087e-02 1.000000000000000000e+00
1.310474775288787530e+00 7.650211727406078244e-02 -1.000000000000000000e+00
-1.136558361221642333e+00 2.350884539466416567e-01 1.000000000000000000e+00
1.869977790083117153e-01 -6.630174844589292737e-01 -1.000000000000000000e+00
-8.719075770928245150e-01 -3.140042678395060793e-02 1.000000000000000000e+00
-4.679342598030069578e-01 -1.058428768134742404e+00 -1.000000000000000000e+00
-3.058533086009879387e+00 -9.575091798318302594e-01 1.000000000000000000e+00
5.435222278800408979e-01 -6.347683388688741823e-01 -1.000000000000000000e+00
-1.377985867728188651e+00 2.904651194204081466e-01 1.000000000000000000e+00
1.847311965480556761e+00 6.897335678157615058e-02 -1.000000000000000000e+00
-2.014484644555865955e+00 -3.911654148754667437e-01 1.000000000000000000e+00
7.509026889493215506e-01 -1.850219833557750493e-01 -1.000000000000000000e+00
-1.142851874506988885e+00 -2.195686098025047828e-01 1.000000000000000000e+00
1.026714954963282356e+00 1.769254850606001572e-01 -1.000000000000000000e+00
-1.443360703453391736e+00 3.004751043150856449e-02 1.000000000000000000e+00
1.490230538541519545e+00 -5.902235013739885738e-02 -1.000000000000000000e+00
-6.476860343158308275e-02 3.326964553215341902e-01 1.000000000000000000e+00
1.990520244960595209e+00 5.668938607174089928e-01 -1.000000000000000000e+00
-2.700063138686815911e+00 -8.827514512262990554e-01 1.000000000000000000e+00
-2.194575996184326971e-01 -6.088235108174131494e-01 -1.000000000000000000e+00
-2.409647010200447470e-01 8.569525925938641375e-01 1.000000000000000000e+00
8.403421964751778273e-01 -3.481505992180229936e-01 -1.000000000000000000e+00
-1.436742416002603884e+00 -4.430606085822454965e-01 1.000000000000000000e+00
1.885321596640643582e+00 5.140917264954004695e-01 -1.000000000000000000e+00
-1.549273373942058996e+00 -5.535193633199144703e-01 1.000000000000000000e+00
5.426386888471923520e-01 -5.853379633216578837e-01 -1.000000000000000000e+00
-1.830448663242574492e+00 -2.315475610079134883e-01 1.000000000000000000e+00
6.381735462113737878e-01 -2.744414286344905585e-01 -1.000000000000000000e+00
-2.276942747274603995e+00 -6.519583746435342331e-01 1.000000000000000000e+00
2.150350682984206507e+00 6.003552592168418522e-01 -1.000000000000000000e+00
-2.026500673416267606e+00 -2.713446892054935944e-01 1.000000000000000000e+00
2.349696610397753460e+00 9.609146921320305124e-01 -1.000000000000000000e+00
-1.823520697821761516e+00 -7.350503628382598631e-01 1.000000000000000000e+00
1.601279650172336533e+00 4.719267106611934048e-01 -1.000000000000000000e+00
-1.762723465675891443e+00 -4.550075461152320866e-01 1.000000000000000000e+00
9.995019697352842680e-01 -4.980766646498042682e-01 -1.000000000000000000e+00
-2.716766139478405062e+00 -8.296300910496823278e-01 1.000000000000000000e+00
