-3.901438138302788516e-01 -3.310285116816807927e-01 1.000000000000000000e+00
-6.165288543991396253e-01 -9.693566358273197903e-01 -1.000000000000000000e+00
-1.427890361804751596e+00 -9.875550675852320381e-01 1.000000000000000000e+00
1.542480964820218681e-01 -3.991127467726968137e-01 -1.000000000000000000e+00
-4.490921879905762637e-02 -2.097484824718491847e-01 1.000000000000000000e+00
8.822052969396320110e-01 -1.031366864356310087e+00 -1.000000000000000000e+00
1.136724221250006162e+00 -3.355432659520107830e-01 1.000000000000000000e+00
1.413619647787707656e+00 4.890570061399763802e-01 -1.000000000000000000e+00
7.762137881751767221e-01 8.503845396642395471e-03 1.000000000000000000e+00
2.538018614071870793e-01 4.059062571732012237e-01 -1.000000000000000000e+00
-1.200840429570136036e+00 -8.524023468125568881e-01 1.000000000000000000e+00
-1.807422235960975954e+00 3.684162736468221677e-01 -1.000000000000000000e+00
-1.364363452693364120e+00 -6.586208558034345462e-01 1.000000000000000000e+00
-3.066162213701471462e+00 6.050476485745781563e-02 -1.000000000000000000e+00
-1.116288337252149265e+00 -5.536208036315719561e-01 1.000000000000000000e+00
-3.294344110353749855e+00 -1.838469843767188694e-01 -1.000000000000000000e+00
-7.019325233017389420e-01 -4.948812715481893942e-01 1.000000000000000000e+00
1.113553669782648470e+00 2.432297658022461173e-01 -1.000000000000000000e+00
-1.993678918428948732e+00 -1.052789448058124577e+00 1.000000000000000000e+00
-2.899686885902847067e+00 8.642431530790110061e-01 -1.000000000000000000e+00
-3.951477336111169913e-01 -3.230672822593252946e-01 1.000000000000000000e+00
-2.072275817419048316e+00 1.047018802700361739e+00 -1.000000000000000000e+00
4.024077965436314575e-01 -3.640171842657255463e-01 1.000000000000000000e+00
-1.785937785923056520e+00 8.409211588965668227e-01 -1.000000000000000000e+00
-5.779329716351847557e-01 -4.223046141629190897e-01 1.000000000000000000e+00
-4.428206669900383474e+00 2.591582793928336459e-01 -1.000000000000000000e+00
-1.387614967226560969e+00 -5.757815482821903030e-01 1.000000000000000000e+00
2.191549149129532914e+00 5.762391931812801404e-01 -1.000000000000000000e+00
-1.399076565030146435e+00 -5.539020608184841432e-01 1.000000000000000000e+00
6.725412487632793646e-01 1.105715085699163214e-02 -1.000000000000000000e+00
-1.363443904331301137e+00 -1.107121954279620901e+00 1.000000000000000000e+00
2.102544755198727966e+00 2.501669162698568205e-01 -1.000000000000000000e+00
-1.229936829834490375e+00 -6.514748388545092972e-01 1.000000000000000000e+00
-2.820079338212160280e-01 -5.457805329617374523e-01 -1.000000000000000000e+00
-2.525345641579000322e+00 -1.066561052317481995e+00 1.000000000000000000e+00
1.497909209148227117e+00 1.178375168355347835e-01 -1.000000000000000000e+00
-1.692507155909069194e+00 -5.255962374498579504e-01 1.000000000000000000e+00
-2.943722230878380586e+00 2.929544627829191450e-01 -1.000000000000000000e+00
-6.526011378968790133e-01 -2.379628775390035811e-01 1.000000000000000000e+00
-1.742800757699132230e-01 -8.451068428407852995e-01 -1.000000000000000000e+00
-1.431973632685226372e+00 -9.458015839634137389e-01 1.000000000000000000e+00
-1.733442574541402381e+00 1.367600777213136443e+00 -1.000000000000000000e+00
-6.530991059252775344e-01 -5.540206072310740470e-01 1.000000000000000000e+00
9.828254976887550454e-01 -5.010122036209643248e-01 -1.000000000000000000e+00
-3.580165683899055873e-01 -5.133383958873054542e-01 1.000000000000000000e+00
4.143652923500391605e-01 5.351434247714176307e-02 -1.000000000000000000e+00
-1.534595891276402391e-02 -5.172839290541442203e-01 1.000000000000000000e+00
-1.963753868930805613e+00 1.105082276052208545e+00 -1.000000000000000000e+00
